"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"6683"	"STX2"	-0.457648	3.22835922619048	-2.84117035933909	0.00563815059931665	0.0226106618011655	-2.56635753190035
"22643"	"TAPBP"	-0.457629684210526	4.6363953452381	-3.56269135945239	0.000607799687571198	0.00485555897267463	-0.555927806476531
"22785"	"TAPBP"	-0.457629684210526	4.6363953452381	-3.56269135945239	0.000607799687571198	0.00485555897267463	-0.555927806476531
"4861"	"PATL1"	-0.457498368421053	4.00543876190476	-2.87215606704404	0.00515887480163962	0.0211965030672386	-2.4874270143566
"7564"	"PSMA3"	-0.457454368421052	2.44468360714286	-3.27330645990664	0.00154389612585328	0.00924592980896764	-1.40425326636991
"7815"	"MIR299"	0.457337210526316	2.6696515952381	2.73077375299024	0.00769704799312446	0.0281135160220049	-2.84183730010105
"17879"	"ATP13A4-AS1"	0.457281	1.99187825	4.18330082096957	7.02322068193816e-05	0.00115944899013681	1.43292600381175
"16409"	"LTN1"	-0.457241631578947	2.48807202380952	-3.80117393462858	0.000271812660380329	0.00281701800672856	0.182257652740506
"7431"	"OXA1L"	-0.456951157894735	3.63756279761905	-3.27428218607534	0.00153918155292905	0.0092290365576426	-1.40148424397535
"6189"	"AMN1"	0.45685694736842	3.08186104761905	4.20023813401502	6.6029550797029e-05	0.00112189267546747	1.49017920962915
"1681"	"BEST4"	-0.456764473684211	2.49394573809524	-3.76624593504056	0.0003064197921708	0.00304906491018377	0.072029941347278
"8367"	"GOLGA8S"	0.456672789473683	3.81902745238095	3.90918119096524	0.000186856689566201	0.00218997398502635	0.52755917098058
"28936"	"ZNF767P"	0.456657631578948	2.4445389047619	4.03598787451913	0.000119397249266779	0.00164932304472929	0.94132369968121
"27908"	"LOC401357"	0.456640105263158	3.07063279761905	2.99258710982562	0.00363065867418502	0.016589893354803	-2.17406961226545
"13064"	"KLF1"	0.456487894736842	2.48028571428571	4.04547487700367	0.000115424044188355	0.0016118347329809	0.972633991749782
"217"	"MACO1"	-0.456427631578948	3.00185736904762	-3.15479323895646	0.00222863584804313	0.0118234526870974	-1.73583653472639
"15107"	"MMADHC"	-0.456342210526316	1.93234978571429	-4.08203792721227	0.000101265915158621	0.00147801583832164	1.09375834882802
"21383"	"KIAA1586"	-0.456293421052631	2.44605913095238	-4.37811470365897	3.42510768427521e-05	0.000747802349614754	2.10024934907923
"1460"	"ESPNP"	0.456290210526316	3.37700266666667	2.69779178001639	0.00843369083497163	0.0300105560911796	-2.92238101231634
"5373"	"PTMS"	-0.456257842105264	5.11227736904762	-2.74499736037358	0.00739787578133904	0.027318622247395	-2.80685124631222
"1725"	"EPS15"	-0.456240263157894	2.35687778571429	-4.12936417115827	8.54012102246878e-05	0.00130803419570099	1.25159919536132
"19752"	"PDLIM3"	-0.456102315789475	3.27970457142857	-3.96188386572489	0.000155277480048705	0.00194410339818711	0.69844579064621
"27120"	"SLC25A43"	-0.455973157894737	3.95994201190476	-3.52000570934723	0.000699573008373528	0.00537156334959516	-0.684407701714679
"11031"	"GAS7"	-0.455800263157895	2.6866115952381	-2.94625902262122	0.00416069736638506	0.0181980561431611	-2.29584350376161
"22345"	"OSTCP1"	0.455786736842105	3.03590502380952	2.73431922676043	0.00762145885383819	0.0278968556087934	-2.83313056985373
"8618"	"USP3"	-0.455720789473685	2.79205094047619	-3.80510576429463	0.000268159150832152	0.00279443723800293	0.194710368113824
"15185"	"SP3"	-0.455591894736841	2.59216505952381	-3.69719209604708	0.000387575010285267	0.00357488886860275	-0.143785265686571
"21337"	"CDC5L"	-0.455517157894737	2.64290663095238	-4.55206651978054	1.77711646629487e-05	0.000501914860882718	2.71179566306255
"21496"	"LOC105377939"	0.455400578947369	2.84242885714286	3.65793433282694	0.000442436149827211	0.00391657424110608	-0.265213223061913
"24107"	"MIR550A3"	0.455369631578946	2.6435699047619	3.78229004456255	0.00029003145132818	0.00294036407369129	0.12257454140872
"26685"	"LINC02846"	-0.455341894736843	4.3662253452381	-2.79831664581783	0.00636849491220254	0.0247068442973469	-2.67436217688428
"8874"	"TJP1"	-0.455297315789473	2.18430175	-4.4418575270755	2.6974099590368e-05	0.000660870628426477	2.32267403824974
"19810"	"MARCHF6"	-0.455051736842105	3.77274561904762	-4.03609080099185	0.000119353447169252	0.00164932304472929	0.941663129952186
"19993"	"RASA1"	-0.454974368421052	2.69416441666667	-3.94155302981194	0.000166801237468386	0.0020376176313877	0.63234011584271
"6551"	"FOXN4"	0.45493042105263	2.7440376547619	4.20911014186205	6.39258925535025e-05	0.00110186161458128	1.52022839352543
"26603"	"ENG"	-0.454929210526316	2.34774695238095	-3.22520152613728	0.00179384701590947	0.0102640869597003	-1.53998369321597
"19019"	"LINC02264"	0.454916473684211	2.46589061904762	4.0014661184581	0.000134992198798781	0.00177495766609285	0.827803253961142
"9220"	"CIB1"	-0.454786263157895	2.90772676190476	-3.6837912004903	0.000405531205985795	0.00369029599152918	-0.185339350421089
"20934"	"DUSP1"	-0.454727157894735	4.56527073809524	-3.8515537796692	0.000228396354941423	0.00250832691282204	0.342493570199832
"20940"	"LINC01485"	0.454712052631579	2.54575611904762	4.35485757734822	3.7352226254433e-05	0.00079207574652911	2.01958720786036
"25930"	"ZNF462"	-0.454633842105263	2.26600836904762	-5.13843320662974	1.77134197786876e-06	0.000136717796205376	4.8712249537318
"27577"	"SLC25A5-AS1"	0.454578736842105	2.04225886904762	4.8097651292921	6.56160331749034e-06	0.000289774321052865	3.64314588531325
"12000"	"NARS1"	-0.454407315789473	3.5885090952381	-3.76616274576773	0.00030650702256968	0.00304906491018377	0.0717682580227947
"20969"	"PHYKPL"	-0.454143263157893	3.54190807142857	-3.49831138251579	0.000751096325615975	0.00566128901027381	-0.749269956187741
"19642"	"LRBA"	-0.453985210526315	2.44636123809524	-3.79442975444268	0.000278190275475702	0.00286274611540175	0.160918669281219
"8208"	"NGB"	0.453982894736843	3.41843582142857	4.23170841713149	5.88551764784024e-05	0.00104156152326411	1.5969507133636
"16831"	"TBC1D22A"	-0.453478105263157	3.24299136904762	-3.21104326969252	0.00187433309715679	0.0105584754305625	-1.57963659631461
"15340"	"CATIP-AS1"	0.453370894736843	3.50935229761905	3.97553462306303	0.000147972300311703	0.00188542248223851	0.742959809464661
"1306"	"OR2L8"	0.452600210526316	2.39096585714286	3.35770640198655	0.00118247391146488	0.00772424184165552	-1.16241140776395
"14526"	"RAMP1"	0.452515736842105	3.16713513095238	3.78404130230141	0.00028829407835785	0.00293192864685843	0.128100716158372
"17043"	"LOC105373030"	0.452381157894738	4.07834332142857	4.21522127032768	6.25145845139967e-05	0.00108201460500562	1.54095014255202
"20868"	"CCDC69"	-0.452237263157893	2.70414416666667	-4.30166093058789	4.54989907358382e-05	0.000897873448190574	1.83608935396424
"25417"	"CA1"	-0.452108789473683	2.28949425	-3.59998250409551	0.000537071255620387	0.00446808004498242	-0.442762621277889
"4439"	"ARHGEF12"	-0.451872736842107	3.31265589285714	-3.92412687122134	0.000177326232200498	0.00211797369293099	0.575862313808201
"4184"	"CABP4"	0.451848	3.4235519047619	4.14900216854843	7.95453834526898e-05	0.00125109573791206	1.31744287230263
"11630"	"RFNG"	-0.451683157894736	3.72246871428571	-3.03722983277346	0.00317968724781873	0.0151163503852834	-2.05528799662248
"17529"	"LINC00636"	0.451671684210526	2.5068665952381	4.16799973915954	7.42493645777435e-05	0.00119632185149115	1.38133167498594
"28669"	"LINC02614"	-0.451561526315789	3.01664107142857	-4.4952703643904	2.20500108230424e-05	0.000575888589121162	2.51055009051485
"22426"	"TUBB"	-0.451451263157894	3.75150341666667	-2.9022986850884	0.00472887032729842	0.0198921032515178	-2.40997493376154
"22673"	"TUBB"	-0.451451263157894	3.75150341666667	-2.9022986850884	0.00472887032729842	0.0198921032515178	-2.40997493376154
"22816"	"TUBB"	-0.451451263157894	3.75150341666667	-2.9022986850884	0.00472887032729842	0.0198921032515178	-2.40997493376154
"22945"	"TUBB"	-0.451451263157894	3.75150341666667	-2.9022986850884	0.00472887032729842	0.0198921032515178	-2.40997493376154
"23084"	"TUBB"	-0.451451263157894	3.75150341666667	-2.9022986850884	0.00472887032729842	0.0198921032515178	-2.40997493376154
"23224"	"TUBB"	-0.451451263157894	3.75150341666667	-2.9022986850884	0.00472887032729842	0.0198921032515178	-2.40997493376154
"13490"	"KLK1"	-0.451309263157895	4.04759221428571	-3.45272124716282	0.000871287652498952	0.00624983019019601	-0.884610650760366
"15137"	"RBMS1"	-0.451216421052632	2.62692942857143	-3.43844086216017	0.000912525072857322	0.00643536615015058	-0.926732912925218
"13902"	"ANXA4"	-0.451180000000001	2.68403230952381	-2.96612489019441	0.00392521521074655	0.0175225065183084	-2.24381291106768
"22186"	"REV3L"	-0.450956842105263	2.69299444047619	-5.30026636497248	9.16056466075863e-07	9.20699924714248e-05	5.49101413155421
"7762"	"MEG3"	0.450851263157895	1.7321444047619	2.94241853143186	0.00420769953185825	0.018337592442445	-2.30586960146601
"15331"	"TNP1"	0.450710578947368	2.06619873809524	4.19310165118061	6.77699306206639e-05	0.00114003875334049	1.4660376619399
"12471"	"SIPA1L3"	-0.450669368421053	3.88225670238095	-3.0139536812123	0.00340789932692974	0.0158978939952018	-2.11739443030579
"14085"	"TTL"	-0.450409368421053	2.44726713095238	-3.33660417100203	0.00126452651316311	0.00808625587520077	-1.22331670134708
"20591"	"NAIP"	-0.450361315789473	2.32621425	-4.27794261878928	4.96612387466589e-05	0.000944211432321505	1.75472943747551
"1821"	"FUBP1"	-0.450352368421053	3.23546203571429	-3.02685298669198	0.00327961788664708	0.0154627988583148	-2.08302298230993
"7716"	"OTUB2"	0.450305210526316	2.46441723809524	5.59923478245164	2.64774757701455e-07	4.12530894881835e-05	6.659579824687
"13887"	"MEIS1"	-0.450098421052632	2.70703447619048	-4.79708149161816	6.89587265999569e-06	0.00029774097365451	3.59663022421427
"13987"	"EIF2AK3-DT"	0.450038157894737	2.61488247619048	3.97385601204035	0.000148852519602535	0.00189293385203102	0.737480439955156
"12940"	"PTPRS"	-0.45003094736842	2.75913398809524	-6.03448370244824	4.14538905404135e-08	1.31332233432764e-05	8.40891074145413
"13555"	"TMC4"	-0.45001594736842	3.28909066666667	-3.27641171749164	0.00152893878268184	0.00918655508118483	-1.39543863153794
"20629"	"LOC644936"	0.449690421052632	2.82214194047619	3.31552949019643	0.0013517894730073	0.00846475362993196	-1.28385173690683
"17690"	"LOC105374134"	0.449528263157895	2.37832827380952	3.98618217199343	0.000142504087900921	0.00184347783120637	0.777752027561178
"1932"	"KCNA10"	0.448897894736842	2.53560170238095	4.13848857749569	8.26306199798763e-05	0.00128244658176435	1.2821669342395
"17375"	"MANF"	-0.448891947368422	2.8509534047619	-2.97690093103969	0.00380269460580702	0.0171438659383656	-2.21547180878313
"17851"	"EIF4A2"	-0.448780684210525	2.46243423809524	-3.23279967100965	0.001751998144234	0.0101059746507002	-1.51864808334109
"2048"	"ARNT"	-0.448723684210527	2.69553855952381	-4.32791062696858	4.12850851452312e-05	0.000846228113029573	1.9264603732742
"14173"	"UBXN4"	-0.448660947368422	4.06126363095238	-2.76296859675341	0.00703506848848757	0.0264582117721222	-2.76243150563793
"11681"	"NDUFV2"	-0.448474526315789	2.28684347619048	-5.06407313120909	2.39071308487087e-06	0.00016242917082688	4.5896706416645
"11761"	"SETBP1"	-0.448361631578949	2.77878514285714	-4.65898784204562	1.17941709449238e-05	0.000395131839691603	3.09465883468734
"2914"	"CDHR1"	-0.448183736842104	3.78683630952381	-3.73101739827985	0.000345554534818849	0.00330251445194948	-0.0384226283349118
"10207"	"MPHOSPH6"	-0.448143684210527	2.51874822619048	-3.26037351796831	0.0016076787034481	0.00952031921361272	-1.44089598860116
"21014"	"NQO2"	-0.448079052631578	2.39097696428571	-3.56722583734156	0.000598750415376064	0.0048209332477807	-0.542213044490881
"590"	"RPAP2"	-0.447856894736843	4.0577551547619	-3.05727292660426	0.00299461991061718	0.0144558109530903	-2.00150372254802
"8092"	"FERMT2"	-0.447751789473682	2.90796251190476	-3.97195006892848	0.000149858028310191	0.00189909215267701	0.731260893013496
"13623"	"ZNF837"	0.447713368421053	3.68883491666667	4.13972899672891	8.22607137591496e-05	0.00127874827943357	1.28632585488345
"8881"	"WHAMMP1"	-0.44767152631579	2.4690595952381	-3.13022957078875	0.00240216880919526	0.0124628006909246	-1.80337097726975
"28494"	"MIR4435-2HG"	0.447648999999999	2.69667113095238	4.44308369808608	2.68499630906215e-05	0.000659933419911671	2.32697181363803
"26841"	"LOC105373153"	0.447446789473684	2.68988314285714	3.83889581931827	0.000238635429510201	0.00257230283429506	0.302096892990725
"18187"	"FAM3D"	-0.447320789473683	3.89448680952381	-3.64516826859147	0.000461812658177782	0.00403611800536966	-0.304500122375203
"17477"	"CHMP2B"	-0.447257947368421	2.22792121428571	-4.02503888481237	0.000124145924271491	0.00168772446583075	0.905249034644214
"12696"	"ZNF649-AS1"	0.447245210526315	2.34243861904762	3.6801249085707	0.000410579896333762	0.00371997893641286	-0.196689232116721
"26953"	"PAGE2B"	0.447031052631579	3.08323773809524	3.30158995492825	0.00141258169945364	0.00871376059131751	-1.32373136751503
"3383"	"MIR548F1"	0.447008526315789	1.58117366666667	2.69858840267274	0.00841516712941468	0.0299702928056024	-2.92044524178679
"3995"	"OR4C6"	0.44699947368421	2.42335377380952	3.83002673880411	0.000246069263583995	0.00263077813248165	0.273846828993476
"8295"	"SETD3"	-0.446871421052632	3.30343872619048	-3.69416515369276	0.000391563529095617	0.00360028460017348	-0.153180722379849
"8586"	"TCF12"	-0.446800894736841	3.52236870238095	-3.52707501066623	0.00068351869292498	0.0052844878893062	-0.663208100869191
"15740"	"SLC9A8"	-0.446571842105264	2.83855327380952	-3.34569400377412	0.00122854692927995	0.00792924210534159	-1.19711723982182
"1291"	"COX20"	-0.446283315789474	3.7388845952381	-3.18277129370623	0.0020452530622257	0.011178463362111	-1.65841296848248
"28977"	"HMCN2"	-0.445880368421053	2.95645579761905	-5.51508340832044	3.76574137729919e-07	5.23563031423244e-05	6.3277273219974
"9977"	"ARHGAP17"	-0.44581342105263	3.2257634047619	-4.73275455520954	8.86321079053176e-06	0.000334302309627816	3.36177337143055
"23902"	"ZYX"	-0.445714789473684	3.71350621428571	-3.25094043214517	0.00165574875099504	0.00972462295114466	-1.46755235585262
"14093"	"IL36A"	0.445685105263158	3.27626795238095	3.64392999461761	0.000463734416551419	0.00404640876516419	-0.30830560614716
"11833"	"SOCS6"	-0.445571789473684	3.37790516666667	-3.25131909564479	0.00165379346433386	0.0097183705856732	-1.46648345813606
"20618"	"OTP"	0.445356263157895	3.30266352380952	5.06631234332199	2.36929354725082e-06	0.000162047795627263	4.59811849326279
"1605"	"TMEM35B"	-0.445241000000001	2.70526491666667	-3.53647263662473	0.000662715902162679	0.00516475411773679	-0.634977998433952
"9941"	"XYLT1"	-0.445181421052631	3.35449886904762	-3.38806855861345	0.00107316079137166	0.00722388396907844	-1.07427198856374
"27724"	"CTAG2"	0.445120578947368	3.48164586904762	3.10998755463342	0.00255454740165982	0.0129761925960577	-1.8587123555841
"11060"	"ZSWIM7"	-0.444895315789473	2.26316647619048	-6.22354160411519	1.82445993736008e-08	7.38576858253255e-06	9.18412643484507
"12476"	"PSMD8"	-0.444752368421051	2.53628821428571	-4.09168424389433	9.78182932972376e-05	0.00144141041189817	1.12583374983093
"10312"	"RABEP1"	-0.444710368421054	2.23737679761905	-5.03254707022477	2.7131307349578e-06	0.000178107255702286	4.4709372100748
"13916"	"ZNF638"	-0.444620684210526	2.74143939285714	-3.23472275900075	0.00174155204028372	0.0100761407656609	-1.51324190553299
"13791"	"CRIM1"	-0.444462157894737	3.30292620238095	-2.97239753928306	0.00385346028474275	0.0172954738095776	-2.2273258212754
"7840"	"MIR655"	0.444453631578947	1.72983935714286	4.91153467102181	4.39389271646473e-06	0.000233276486351179	4.01879896429666
"17268"	"MYD88"	0.444323368421052	2.1464691547619	4.8345345250923	5.95370184577723e-06	0.000276325712896288	3.73417957609557
"17658"	"CDV3"	-0.444317789473684	3.02601357142857	-3.28481926592547	0.00148912046441198	0.00903484474942048	-1.37154071936859
"18909"	"MRPL1"	-0.444276894736843	2.36282148809524	-2.77141747336866	0.00687018508275082	0.0260464730237953	-2.74146535960131
"5723"	"CCT2"	-0.444269263157895	3.73009702380952	-2.75431289044894	0.00720773195964275	0.0268890008226939	-2.78385592504236
"18338"	"OSBPL11"	-0.444136210526316	2.74583739285714	-4.74654118123211	8.40024737379349e-06	0.000324573414482769	3.41195878021388
"4138"	"FRMD8"	0.444080894736841	2.72381395238095	3.92273110504421	0.000178196194915882	0.002125157321282	0.571346012991696
"11185"	"CCL3L1"	0.444034894736844	3.96627896428571	2.71924809419885	0.00794752300427754	0.0287974208112478	-2.87007626317399
"20102"	"CDC42SE2"	-0.444033473684211	2.40682017857143	-4.15160074447392	7.88000816417637e-05	0.00124283203352609	1.32617073442006
"6380"	"METTL1"	0.444009894736842	3.15594705952381	3.82040999079543	0.000254379441086628	0.00268929908210082	0.243266411096482
"12895"	"AP3D1"	-0.443864105263159	2.77269025	-3.39417994610371	0.00105234046479708	0.00711660499476581	-1.05645887346465
"25753"	"GLIPR2"	-0.443856263157894	2.45778958333333	-4.04875616108157	0.000114079602501065	0.00160090427255586	0.983474665012278
"26436"	"PTCH1"	-0.443767842105263	2.34012078571429	-3.95710276259419	0.000157916826336474	0.00196953433343141	0.682879394422686
"5447"	"ATF7IP"	-0.443745894736842	2.5514209047619	-3.42405836935326	0.000955913240135951	0.00665486124978853	-0.969024848672459
"14020"	"COX5B"	0.443715105263156	4.19738888095238	4.42266896042201	2.89906197977651e-05	0.000684202101413327	2.25551117616437
"23850"	"CLEC2L"	0.44363594736842	3.40186421428571	4.29552554632374	4.65421835607823e-05	0.000911603615874861	1.81501635355256
"18331"	"ROPN1"	0.443540210526316	1.79431046428571	4.90537197676609	4.50242549404068e-06	0.000235811286757582	3.99593003742314
"4402"	"IL10RA"	-0.443517789473684	2.70468860714286	-3.58656182345084	0.000561575596027009	0.00460558353894182	-0.483588046235309
"27337"	"TAB3"	-0.443452631578948	2.71204979761905	-3.25085464946305	0.00165619200361897	0.00972462295114466	-1.46779449135409
"23057"	"TAPBP"	-0.443449526315788	4.65558526190476	-3.52133025215964	0.000696538085457399	0.0053524902654434	-0.680438005160749
"9293"	"RHBDL1"	0.443346789473683	2.95465161904762	4.27526580613585	5.01534273112373e-05	0.000949091176709001	1.74556503677103
"9676"	"VPS4A"	-0.443106578947368	3.76062255952381	-2.67696207819217	0.00893140632550198	0.0312138729219912	-2.97282691817474
"512"	"LINC01702"	0.443043947368422	5.69187520238095	3.27792497852466	0.00152169906842212	0.00915815873369804	-1.39114074446441
"1191"	"KCTD3"	-0.443007368421053	2.33610954761905	-3.97628696386414	0.000147579413383398	0.00188542248223851	0.745416126329014
"20633"	"DHFR"	-0.442440578947369	2.54440389285714	-2.89253434571531	0.00486440900694294	0.0203360483828695	-2.43513661336458
"14534"	"MIR4269"	0.442400105263158	2.06228995238095	3.28977934826514	0.00146608766731378	0.00893228621220627	-1.35742004101061
"8826"	"SYNM"	-0.442329999999999	2.59384992857143	-5.20442174055119	1.35522441373555e-06	0.000117912614887015	5.12280637208655
"21281"	"ZFAND3"	-0.442062157894736	3.70649035714286	-3.56181709478128	0.000609559252839864	0.00486628965831923	-0.558570603905976
"6366"	"MYO1A"	-0.442027052631578	2.7249740952381	-2.67057758231857	0.0090892229080226	0.0315987094585084	-2.98822348787533
"9052"	"CA12"	-0.441814631578947	2.91581767857143	-3.68549861498753	0.000403200196376515	0.00367539700978751	-0.180050893960609
"28333"	"BCAP31"	0.441798105263158	2.38348227380952	5.2086228895339	1.33224720427369e-06	0.00011731422738056	5.13887714221254
"17720"	"SELENOT"	-0.441685631578947	2.89325480952381	-3.43740079291903	0.000915599308761646	0.0064508032517466	-0.929795684674376
"11013"	"AURKB"	0.441661157894736	4.45476907142857	4.20674007761419	6.44814554642267e-05	0.00110839471435011	1.51219709790567
"15346"	"FEV"	0.441120368421053	2.85706016666667	3.56615159939747	0.000600882618979968	0.0048314277780439	-0.545463280616863
"12222"	"PRKCSH"	-0.441003157894736	4.43336441666667	-3.26435113888979	0.00158780368308203	0.00943476051339607	-1.42963810138112
"15996"	"FOXS1"	0.44087310526316	4.16274808333333	3.91185438275249	0.000185116832603051	0.00217916006457234	0.536189482241905
"26724"	"NRARP"	-0.440773842105263	2.8763853452381	-3.48974698863383	0.000772407514209999	0.00576378950759827	-0.774794658473724
"20434"	"LOC105374657"	0.440692736842105	2.33573667857143	5.09626836907865	2.10016143190809e-06	0.000150885210811427	4.7113171332235
"25"	"ATAD3B"	0.440656631578947	2.66249175	4.16295745921506	7.5620960062231e-05	0.00120906424735812	1.36435611281746
"22079"	"LMBRD1"	-0.440583684210527	2.49388444047619	-3.6139111887228	0.000512713548126804	0.00433035693632337	-0.400275257637216
"8523"	"MGA"	-0.440533263157895	3.21706788095238	-2.85485397877961	0.00542166671866313	0.0219357745487055	-2.53158724010749
"2430"	"SLC30A1"	-0.440474684210528	3.3094314047619	-3.53579096148919	0.000664204488101063	0.0051749714554081	-0.637027574475011
"967"	"DCAF6"	-0.440395368421053	2.92314852380952	-3.76212885865442	0.000310765377292457	0.00307568028928463	0.0590839741424425
"28308"	"CSPG4"	-0.440343631578947	3.05064764285714	-3.47792949555377	0.000802753115868991	0.00591005339614827	-0.809938790678303
"28938"	"DLGAP2"	0.440259105263158	2.29131270238095	4.57942136838246	1.6009187261074e-05	0.000477116340591537	2.80925395442107
"21187"	"C6orf136"	-0.440103947368422	3.81945525	-3.60796936315243	0.000522973267928168	0.00438903018724512	-0.41841440422245
"10353"	"CHD3"	-0.440090157894735	3.50404761904762	-3.95653072703906	0.000158235474368382	0.00197182102240925	0.681017800671539
"21292"	"NFYA"	-0.440073263157895	3.21663973809524	-3.01047625198126	0.00344326897002964	0.0159839180928673	-2.12664032602274
"2190"	"CADM3-AS1"	0.439989315789474	4.51486564285714	4.27754575713255	4.97339148062044e-05	0.000944976802383597	1.7533705043216
"2802"	"AGAP6"	-0.439964315789473	2.19500983333333	-3.92944364783192	0.000174049440475407	0.00209485192119637	0.593075877378008
"10113"	"DYNC1LI2"	-0.439736105263159	3.97389	-3.09033139714201	0.00271108456352332	0.0134777386616091	-1.91218153446156
"15750"	"LOC100506175"	0.439694368421052	2.26644292857143	4.2115898157836	6.33495732093807e-05	0.00109516607967605	1.52863421138909
"9700"	"HPR"	0.439534789473685	3.20555323809524	3.30214526551878	0.00141011162668015	0.00870404989047998	-1.32214512773473
"22221"	"HDDC2"	-0.439494947368421	3.07038426190476	-4.00243362487967	0.000134529683680634	0.00177106444906931	0.830975915957155
"15967"	"CST4"	0.439410421052632	3.2115444047619	2.66720283947266	0.00917366208432826	0.0318201509903506	-2.99634941642111
"580"	"LOC101927975"	0.439321947368421	3.08030608333333	3.66261356076316	0.000435529350496896	0.00387141627902807	-0.250788516503444
"14245"	"PPIG"	-0.439255789473684	2.69548561904762	-4.3999189747959	3.15706991139572e-05	0.000716102075544366	2.17611231193422
"25804"	"PCSK5"	-0.439163894736842	2.82173669047619	-3.82879616246338	0.000247118003355323	0.00263416612940751	0.269930732373462
"19205"	"LINC02515"	0.438756894736843	2.02858125	5.02310430868135	2.8177082085017e-06	0.000180917312112849	4.43544865606357
"19045"	"FAT4"	-0.438539684210526	2.25779526190476	-4.49696395477274	2.1909074988917e-05	0.000573750052742107	2.5165292158628
"3252"	"ITGA8"	-0.438249473684211	2.57616172619048	-4.05119137180052	0.000113091554259031	0.00159163666440753	0.991523850132196
"8821"	"ARRDC4"	-0.438078263157894	3.48790119047619	-5.77380988166528	1.2665003650845e-07	2.56351987091098e-05	7.35485884735333
"17116"	"WNT7B"	0.438029105263158	2.2295091547619	5.63280172239951	2.2993049919499e-07	3.76504733709909e-05	6.79256258113062
"19030"	"LOC645513"	-0.437837947368421	1.77921748809524	-3.24394116069298	0.00169228269659231	0.00988043544223498	-1.48729276783237
"23697"	"PCOLCE"	0.43764947368421	2.921533	5.23550136383865	1.19400986159349e-06	0.000109368379136305	5.24184678883348
"3712"	"PHRF1"	-0.437476421052632	3.80048903571429	-4.30676421200915	4.46485113632402e-05	0.000886491935084715	1.85363176415914
"2170"	"ETV3"	-0.437467052631579	2.61136314285714	-4.48322570563781	2.30779727008191e-05	0.000591673461736472	2.46806599291996
"20077"	"SNX2"	-0.437464	2.27281682142857	-4.08203991909303	0.000101265191348573	0.00147801583832164	1.09376496698735
"7086"	"SUPT20H"	-0.437405	2.36104126190476	-3.60609026615	0.000526258222703534	0.00440771506239652	-0.424146405489796
"10841"	"TMEM235"	0.437398263157895	2.99682726190476	4.86595492293032	5.26105209292873e-06	0.000253683317097014	3.85002542382861
"1302"	"OR2G2"	0.437362842105263	2.3254030952381	3.64072946279246	0.000468736773080401	0.00407099842818071	-0.318137233392191
"916"	"NCSTN"	-0.437335052631579	2.41457566666667	-3.78173026027738	0.000290588899670941	0.0029434127890835	0.120808493258835
"4229"	"INPPL1"	-0.436916052631579	3.47383735714286	-3.69225609653334	0.000394099082071889	0.00361789163626751	-0.159103514093566
"6948"	"TPP2"	-0.436886789473683	2.41226446428571	-3.91086675561776	0.000185757820381497	0.00218582284645115	0.533000492629544
"21798"	"CMAHP"	-0.436588789473684	3.06529539285714	-5.41940726380991	5.60539652048943e-07	6.77927354285085e-05	5.95317095010842
"19946"	"TMEM174"	0.436528684210526	2.30670457142857	3.87845420017047	0.000208012440611865	0.00235636945453324	0.428647554630576
"6684"	"ADGRD1-AS1"	0.43638452631579	4.03294175	2.81421521332542	0.00608798270528735	0.0239242863571539	-2.63445024087998
"26971"	"HEPH"	-0.436370368421052	2.71264	-2.86067834774529	0.00533186037276148	0.0216868175111469	-2.51674599338205
"5059"	"LOC283214"	0.436265157894737	2.69468588095238	3.67194387169857	0.000422061918898435	0.0037863461834819	-0.22198652692718
"12706"	"ZNF534"	0.436199631578948	3.01413211904762	3.46910322083985	0.000826148582143166	0.00602596414507679	-0.836129778463733
"10217"	"ZDHHC7"	-0.436087736842104	3.51073535714286	-2.70844538572301	0.00818900948278148	0.029405575877126	-2.89645357732291
"575"	"GBP1P1"	0.435955210526316	2.30451108333333	4.42193418747066	2.90706668838749e-05	0.000684812985866956	2.25294287344546
"15134"	"BAZ2B"	-0.435858368421052	3.09967216666667	-3.82540194126081	0.000250032838050184	0.00265693762724018	0.25913372754841
"3662"	"DHX32"	-0.435858	2.43515867857143	-4.18789462977262	6.90675588382599e-05	0.00114918133903289	1.44843978231632
"6472"	"ATP2B1"	-0.435846263157896	3.15563420238095	-4.13083598763511	8.49483340439854e-05	0.00130452533845102	1.25652697163239
"3386"	"IPMK"	-0.435669263157895	3.87236339285714	-3.39069415924323	0.00106416879549183	0.00718326259430298	-1.06662199548242
"10531"	"CISD3"	-0.435621000000001	3.04020041666667	-3.59765359080042	0.000541249526990535	0.00449452990404362	-0.449855043972641
"20738"	"MIR4460"	0.435582421052632	2.11723664285714	3.134547875249	0.00237077689017667	0.0123416742307518	-1.79152833964051
"6874"	"KLF5"	-0.435548789473684	3.58803910714286	-3.29534760715022	0.00144062901433851	0.00882448046252594	-1.34154857497974
"16020"	"TRPC4AP"	-0.435190157894737	3.29476866666667	-3.51732421103657	0.000705755454286612	0.00540905974916957	-0.692440879340121
"15595"	"LINC00028"	0.435164789473685	3.10995725	3.56914760944879	0.00059495385073665	0.00480097449817861	-0.536396714405097
"1644"	"BMP8B"	0.435143736842105	2.9977730952381	4.20051834897401	6.59621004560014e-05	0.00112170206650588	1.49112766737789
